i,j,y,t
5437,302,0.836495518408648,2
5438,897,-0.966121571484423,1
5438,897,-1.20575800759337,2
5439,387,1.72026459268985,1
5439,854,1.06374733190997,2
5440,370,3.85142852129132,1
5440,370,4.63815016390306,2
5441,806,-0.21532991367528,1
5441,806,0.25523874343325,2
5442,134,0.406958814039256,1
5442,134,0.0531778300425785,2
5443,182,2.27954120206426,1
5443,182,1.98697307330153,2
5444,227,-1.02501365444979,1
5444,227,-1.23772353082531,2
5445,853,-0.783726643412487,1
5445,853,-0.366565867533571,2
5446,49,2.16168351861591,1
5446,49,2.79874575313547,2
5447,938,-1.57070843561683,1
5447,143,-0.271196337083798,2
5448,509,1.36916393585924,1
5448,509,0.710760372065824,2
5449,186,0.575831809016483,1
5449,186,0.936996882120242,2
5450,963,-0.266879030101846,1
5450,963,0.212130919360333,2
5451,802,0.297651375764594,1
5451,805,0.890626938097231,2
5452,620,0.0274156974976785,1
5452,620,0.0693053857830263,2
5453,134,0.610156029844952,1
5453,134,0.218570777321397,2
5454,47,0.0441621303923562,1
5454,47,-0.249618016926583,2
5455,440,-2.21793042044304,1
5455,440,-2.5848836233404,2
5456,597,0.144490299144036,1
5456,597,-0.293400057047782,2
5457,812,-0.0928107380138826,1
5457,812,0.42659183181102,2
5458,310,0.21993583022533,1
5458,310,0.557721409192346,2
5459,861,-0.85135151073346,1
5459,668,-1.09468582944553,2
5460,52,-1.33606560252673,1
5460,719,-0.791871743052972,2
5461,173,-1.58569112958931,1
5461,173,-1.27865852861033,2
5462,338,-1.96774353308043,1
5462,338,-2.23843209749178,2
5463,873,0.624517950175755,1
5463,920,0.579130080461363,2
5464,227,-2.22986204668177,1
5464,227,-2.87590093037511,2
5465,876,0.766054328023565,1
5465,876,0.818916561912383,2
5466,969,-0.564642059699414,1
5466,710,1.01441756830963,2
5467,324,-1.01237315635852,1
5467,324,-1.05291946396816,2
5468,458,0.125018573890066,1
5468,458,-0.172444661223222,2
5469,142,-1.38819782519113,1
5469,927,-0.619957426970949,2
5470,963,1.57221651303954,1
5470,963,1.82098312253306,2
5471,823,2.34728148438855,1
5471,123,1.84738952493284,2
5472,88,2.60493249915452,1
5472,88,2.95762485412423,2
5473,70,2.05712671192608,1
5473,162,0.698379709827243,2
5474,39,1.41966978449791,1
5474,409,1.28230072567325,2
5475,522,0.686711366373642,1
5475,522,0.847829360540003,2
5476,721,-0.63353356455996,1
5476,721,-0.526461923522163,2
5477,321,-0.168265091831749,1
5477,321,-0.75837204624534,2
5478,878,-2.43332619005956,1
5478,878,-2.13800669016324,2
5479,953,-1.24544319132069,1
5479,203,-0.147058337444403,2
5480,33,-1.05402736212033,1
5480,608,-1.93715984864116,2
5481,646,-1.61414719280935,1
5481,646,-0.761139361672963,2
5482,639,0.32180153498505,1
5482,639,1.00946442640721,2
5483,586,0.18354650127481,1
5483,783,1.36298106797202,2
5484,378,0.306244367321548,1
5484,378,0.636447259788684,2
5485,902,0.194608485076458,1
5485,902,0.023787230208338,2
5486,915,1.47735842029024,1
5486,915,1.28688562923399,2
5487,682,0.301734289274384,1
5487,682,0.429542049386661,2
5488,768,-0.148060170355348,1
5488,768,-0.572774368120912,2
5489,126,-2.7456458955188,1
5489,126,-2.81806195679601,2
5490,34,-1.35437881616663,1
5490,34,-1.46158362290008,2
5491,547,-0.765631812395733,1
5491,547,-0.145053868504893,2
5492,75,0.514640587853232,1
5492,75,0.489703228481313,2
5493,615,1.39585496958657,1
5493,814,2.24368292991476,2
5494,304,1.35368373766692,1
5494,304,1.28635347547898,2
5495,454,0.54324821240829,1
5495,454,0.479358702877691,2
5496,710,1.71670585629408,1
5496,710,1.80107943060075,2
5497,164,-0.642199126702999,1
5497,676,0.273651597056288,2
5498,451,-0.813245110454479,1
5498,451,-1.18695150181188,2
5499,723,-0.688093084644211,1
5499,723,-0.805640647589222,2
5500,253,-0.587066955629715,1
5500,253,-1.18899355811056,2
5501,576,-0.644208782287377,1
5501,576,-0.507358348683583,2
5502,395,-0.171439837219194,1
5502,395,-0.145565424156873,2
5503,213,0.496268148338038,1
5503,929,0.00844045090527257,2
5504,794,-0.486724993696744,1
5504,368,-1.28164192836245,2
5505,953,0.352009400149065,1
5505,953,0.344478694970238,2
5506,607,1.898836248713,1
5506,607,1.56211831400929,2
5507,608,-0.661727978231029,1
5507,608,-0.940425137272939,2
5508,354,-0.114575240870582,1
5508,933,0.369639377246131,2
5509,919,0.200798388898065,1
5509,919,1.1462393626632,2
5510,230,0.582248893249323,1
5510,230,1.01508095282577,2
5511,423,-1.19837409828319,1
5511,874,-1.20661607215336,2
5512,883,-1.6996658074341,1
5512,883,-2.21895580896813,2
5513,785,-0.125794240685292,1
5513,273,1.00493729634878,2
5514,471,-0.258153099493015,1
5514,818,-0.635377604020176,2
5515,638,0.832070369855989,1
5515,427,-0.729832697934669,2
5516,474,0.299319567368415,1
5516,474,-0.0709550346780448,2
5517,366,1.177312351016,1
5517,475,2.19527871746699,2
5518,493,0.764756722880159,1
5518,493,2.05160340866283,2
5519,183,0.669536304108869,1
5519,825,1.15132989145988,2
5520,960,0.0940072828635244,1
5520,960,-0.492751120809643,2
5521,296,1.4746714138189,1
5521,290,1.15440884377422,2
5522,488,-0.325197466476442,1
5522,513,-0.245462373631759,2
5523,887,0.03633104431083,1
5523,887,0.503081856421494,2
5524,532,-0.106381408801305,1
5524,837,0.0942981118564884,2
5525,977,-0.987556111189383,1
5525,977,-1.13766448078049,2
5526,307,-0.915116412027559,1
5526,665,-1.16162669909604,2
5527,126,-0.971085690941607,1
5527,126,-0.952509831165056,2
5528,526,-1.17518079513312,1
5528,526,-1.43740316269754,2
5529,270,-0.0143265931506446,1
5529,270,0.412435643550163,2
5530,38,1.8965402752665,1
5530,38,1.63981272566416,2
5531,204,-0.989103629181552,1
5531,204,-0.261947811715655,2
5532,171,0.582086861704511,1
5532,171,0.666448654006975,2
5533,41,-1.11606927549896,1
5533,114,-1.92232834479919,2
5534,715,0.976091927390327,1
5534,715,1.36830488235119,2
5535,581,-0.288201375191754,1
5535,758,-0.0322663114952507,2
5536,85,1.219026375807,1
5536,621,2.51929515001999,2
5537,762,-0.0302587267613321,1
5537,762,-0.133099540879444,2
5538,832,1.03185172575097,1
5538,832,1.40423355900379,2
5539,187,0.28121130106068,1
5539,889,0.193208608979141,2
5540,797,0.439137472744,1
5540,797,0.443595052823219,2
5541,829,0.32411456564485,1
5541,829,0.455569367348879,2
5542,495,0.703170948864305,1
5542,157,1.09588987744046,2
5543,433,-1.46258730681537,1
5543,433,-1.47930269890868,2
5544,888,0.653770539922318,1
5544,341,1.30321274345233,2
5545,273,0.981897340782988,1
5545,273,1.17088221963669,2
5546,724,-0.645685724103526,1
5546,724,-0.0343789493671834,2
5547,390,-0.0299326334784542,1
5547,558,-0.162607414759328,2
5548,555,-0.90791242112163,1
5548,555,-0.0932031737221098,2
5549,446,1.39518423555744,1
5549,446,1.34876929880554,2
5550,534,0.952204462070342,1
5550,534,0.0706243067224481,2
5551,281,-0.268623823470025,1
5551,281,0.174664182910523,2
5552,159,-1.12290406608909,1
5552,424,-0.157915475940102,2
5553,587,0.117554511676231,1
5553,587,0.398588366340174,2
5554,670,0.619311093883551,1
5554,670,0.95416483245171,2
5555,273,1.62638947843115,1
5555,273,1.2818031837955,2
5556,182,-1.36788805790441,1
5556,182,-1.45702186918688,2
5557,589,-0.368231652570396,1
5557,127,-0.314036279976351,2
5558,499,0.566244800767349,1
5558,499,0.182013950491897,2
5559,554,-1.38259224964228,1
5559,261,-1.54732313809384,2
5560,231,1.60639368579634,1
5560,231,1.28846738447292,2
5561,489,-0.562575908714946,1
5561,489,-0.924954356663373,2
5562,50,0.478554430945411,1
5562,50,0.449746775682867,2
5563,190,-1.38503286094801,1
5563,190,-1.46597841494942,2
5564,944,3.45018912453282,1
5564,944,2.70791582925537,2
5565,714,0.538661489338322,1
5565,714,0.391431952798296,2
5566,585,-0.583917157480137,1
5566,585,-1.06351450244068,2
5567,456,0.85979614631638,1
5567,456,1.22498168722489,2
5568,6,-0.980509457132599,1
5568,6,-0.579522820250222,2
5569,326,-1.76130797423282,1
5569,326,-1.94911259756664,2
5570,390,-0.694833052201579,1
5570,390,-0.977403164675407,2
5571,870,-0.909661461254066,1
5571,248,-0.618012251631094,2
5572,949,0.303614385959546,1
5572,949,0.985378698104497,2
5573,585,0.149729186494361,1
5573,585,-0.205729095829033,2
5574,734,0.184506730853617,1
5574,734,-0.0419117172318481,2
5575,755,-0.0584446203046173,1
5575,755,-0.252419813753996,2
5576,14,2.04424963907652,1
5576,558,1.52064515195072,2
5577,666,-0.661791497454766,1
5577,666,-0.377080660640683,2
5578,846,1.1336139126797,1
5578,457,0.441086006273744,2
5579,283,-1.09669103704696,1
5579,283,-1.23677207354931,2
5580,386,0.171746049526268,1
5580,386,0.0656795075703098,2
5581,41,1.38426566093247,1
5581,204,1.65521022491187,2
5582,352,-0.475470243109304,1
5582,513,-0.47588857499471,2
5583,360,0.955105338576414,1
5583,360,0.998352334949847,2
5584,293,-2.2266267853961,1
5584,692,-2.4325202029648,2
5585,258,-0.0253020914412125,1
5585,228,0.0413980258592492,2
5586,594,-0.402650420841993,1
5586,594,-0.123261198160671,2
5587,693,-0.328331689725937,1
5587,323,1.42347723615153,2
5588,71,1.49422199826398,1
5588,71,1.23808222345448,2
5589,701,-1.64924165824776,1
5589,701,-0.946674813117416,2
5590,252,2.05563704667218,1
5590,252,2.04056728731304,2
5591,667,-0.82598332199869,1
5591,667,-0.631697826027225,2
5592,10,-1.11227523888229,1
5592,10,-1.23302283069326,2
5593,404,2.63468793751043,1
5593,404,2.72068570186325,2
5594,32,1.38741322133432,1
5594,32,0.963892722843931,2
5595,357,0.866387331240571,1
5595,357,1.44193720387615,2
5596,291,1.00086444386394,1
5596,898,0.811727859571704,2
5597,260,-0.335800793432258,1
5597,260,-0.451624799814404,2
5598,470,0.639725014757507,1
5598,647,0.218313516046749,2
5599,871,0.976661453845233,1
5599,871,1.28145058606152,2
5600,511,-1.44653234076068,1
5600,511,-1.06335604245394,2
5601,1,-0.768286486042416,1
5601,1,-1.12633184080915,2
5602,679,-1.52064386007219,1
5602,679,-0.946723836452335,2
5603,984,0.0886324715260061,1
5603,986,0.100831167675934,2
5604,275,-2.98272551689555,1
5604,275,-2.66697915266466,2
5605,663,0.133597167402418,1
5605,663,0.164732973408888,2
5606,8,-1.71924103581194,1
5606,8,-1.56970746053982,2
5607,105,-0.0800407809305649,1
5607,603,-1.0338402546117,2
5608,974,-1.39789688261902,1
5608,974,-1.84918449950806,2
5609,299,1.63334088031161,1
5609,299,1.25736511573618,2
5610,490,0.431915788825055,1
5610,490,0.734466523745708,2
5611,304,0.133941406089798,1
5611,304,0.269392377512257,2
5612,646,1.2421528081226,1
5612,646,1.44277508231695,2
5613,113,-1.0409566967398,1
5613,251,-1.13661818600273,2
5614,753,-0.870063820622328,1
5614,753,-1.18604623529316,2
5615,955,-0.926487612391628,1
5615,955,-0.760764228688051,2
5616,45,-0.126681295369913,1
5616,45,-0.729242993821203,2
5617,288,0.954582343329197,1
5617,288,0.704877866621677,2
5618,787,0.178476139007601,1
5618,787,-0.508995569811793,2
5619,964,-1.05943604249927,1
5619,964,-1.28854108894204,2
5620,109,-0.361418899335389,1
5620,109,-0.255627885029078,2
5621,830,1.16094863192701,1
5621,830,0.445174930853077,2
5622,657,-0.777550892209017,1
5622,657,-0.347716223788577,2
5623,469,0.927030831471842,1
5623,469,0.82646321211182,2
5624,714,0.14151526500501,1
5624,714,0.0609528401065176,2
5625,976,1.07353401901161,1
5625,976,1.63793775642275,2
5626,134,-0.529519959381589,1
5626,134,0.170192893245143,2
5627,822,0.696582876343589,1
5627,822,1.04353797655026,2
5628,69,-0.00411396969558991,1
5628,69,-0.516174239332519,2
5629,410,0.444184251642007,1
5629,410,0.797554054313014,2
5630,936,-0.00276196012589469,1
5630,936,-0.494169227947449,2
5631,949,0.40276373686471,1
5631,949,0.866387598334677,2
5632,774,-1.56815859711407,1
5632,774,-0.649760642576045,2
5633,725,0.453859843434017,1
5633,725,0.55314068526915,2
5634,243,-1.05623697545643,1
5634,243,-0.519204036453974,2
5635,896,-0.354840312516265,1
5635,896,-0.204831788283604,2
5636,275,0.94400082175939,1
5636,275,0.761015556289773,2
5637,218,-0.205410830752917,1
5637,218,0.140087427377543,2
5638,120,-0.333015475922883,1
5638,120,-0.533482432965173,2
5639,388,-0.395358286376351,1
5639,582,-0.0874286618768294,2
5640,585,-0.0276753582083885,1
5640,950,0.288044192610438,2
5641,486,0.746417734846346,1
5641,528,1.96938617058317,2
5642,13,-0.94850875304613,1
5642,746,0.587964777873165,2
5643,65,1.14796424610105,1
5643,65,1.19745664092673,2
5644,579,-2.71804793501056,1
5644,579,-3.10731994785702,2
5645,926,-0.163213405033009,1
5645,926,0.79806089128685,2
5646,567,0.247072179423521,1
5646,681,0.371549542549273,2
5647,504,-0.104581473461415,1
5647,504,-0.448890214874439,2
5648,632,0.820902759920156,1
5648,632,0.38599511855241,2
5649,409,-1.37077520678736,1
5649,409,-0.762731261562631,2
5650,424,0.0325001707934118,1
5650,424,-0.18444075292538,2
5651,495,1.72711186382086,1
5651,495,1.69275559196875,2
5652,957,-0.299062821941456,1
5652,130,0.298011315419498,2
5653,381,0.206761937018762,1
5653,381,0.798581483125473,2
5654,34,-0.488117002572739,1
5654,34,-0.108354765919388,2
5655,76,-2.4741611692944,1
5655,76,-1.61803409024322,2
5656,468,1.62047020747873,1
5656,139,1.58390416797765,2
5657,500,0.142513808859763,1
5657,500,1.0793847047669,2
5658,192,0.987910461360344,1
5658,192,1.0554305802016,2
5659,903,-1.04121085041718,1
5659,651,-0.30220947785648,2
5660,900,-0.654277786977116,1
5660,900,-0.787272265069453,2
5661,532,-0.287166759213819,1
5661,532,0.534440171242216,2
5662,30,2.68847819291315,1
5662,30,2.63352200245012,2
5663,43,1.54252788501857,1
5663,43,1.34637300469853,2
5664,38,0.894376466823842,1
5664,38,1.99471257582228,2
5665,589,0.202464758356943,1
5665,589,0.479188784848343,2
5666,326,0.83435367134986,1
5666,576,1.46837449737894,2
5667,544,0.804870629023509,1
5667,569,1.05066650969302,2
5668,959,-2.03834080819023,1
5668,959,-1.43676893213266,2
5669,383,0.951550335831866,1
5669,383,1.95271250236618,2
5670,905,0.042110001065343,1
5670,905,0.491825616643725,2
5671,952,0.602647184181892,1
5671,796,-0.675938093735676,2
5672,958,1.92173003851834,1
5672,906,1.90273898747608,2
5673,588,0.857930792669284,1
5673,702,2.2982175346832,2
5674,22,-0.519949789138073,1
5674,22,-0.541447974784828,2
5675,670,1.14783438858657,1
5675,670,1.74659077493713,2
5676,768,0.620973405450345,1
5676,847,-0.241718811268002,2
5677,322,0.379491201587527,1
5677,322,-0.264273052679239,2
5678,148,-2.48130503586962,1
5678,148,-2.55754026126104,2
5679,528,-0.801885783477219,1
5679,528,-0.063354406345034,2
5680,163,-0.538230738243798,1
5680,437,0.913282293700745,2
5681,180,0.721061217244471,1
5681,180,0.626787921602108,2
5682,906,0.226725258626533,1
5682,906,0.090632201070583,2
5683,370,1.96472127093484,1
5683,370,1.99108216726844,2
5684,184,1.911233344237,1
5684,184,2.29041594118094,2
5685,705,-0.0356289495269145,1
5685,705,0.632868295766147,2
5686,174,-1.34102798449842,1
5686,174,-1.35632674882906,2
5687,223,-0.535146045065627,1
5687,87,-0.463547116056928,2
5688,141,0.164542836559595,1
5688,141,0.202736393652209,2
5689,843,-0.375355281144429,1
5689,843,-0.0498910334503427,2
5690,873,-2.26085812235158,1
5690,221,-1.79428240806607,2
5691,492,1.24436690107407,1
5691,492,1.55532438673885,2
5692,637,0.100714451155911,1
5692,692,1.01707769520955,2
5693,980,0.232222508513909,1
5693,980,0.746255173546216,2
5694,228,0.334941464644945,1
5694,228,-0.122918445980457,2
5695,421,-0.122729036388797,1
5695,421,-0.308532471588676,2
5696,403,0.152416688321204,1
5696,403,-0.0866699394466006,2
5697,886,0.0201851168946105,1
5697,886,0.05906740807417,2
5698,622,0.124537386615626,1
5698,622,0.21803411972585,2
5699,322,-0.562329235853236,1
5699,322,-0.319852813159914,2
5700,86,-0.962993038337602,1
5700,117,-1.62944005719436,2
5701,173,0.236740877713569,1
5701,173,0.794505902236224,2
5702,134,-1.27212778668672,1
5702,134,-1.30608643884824,2
5703,317,-0.21611250792973,1
5703,317,-0.562044907760758,2
5704,308,1.1575996995228,1
5704,308,1.84231017151187,2
5705,414,-0.424058375904584,1
5705,375,1.3821448445732,2
5706,407,-1.23356458359648,1
5706,411,0.104734117789107,2
5707,822,-1.6890702926223,1
5707,822,-0.939526919378708,2
5708,354,0.224428941346289,1
5708,634,0.772046468271216,2
5709,152,-1.32063420057675,1
5709,152,-1.1005429955585,2
5710,299,0.345271787379657,1
5710,299,0.404801713792517,2
5711,205,0.562934256683635,1
5711,205,0.739526191115115,2
5712,585,-0.770178394589786,1
5712,585,-0.83708344150982,2
5713,188,0.327804488137264,1
5713,188,0.555512508846596,2
5714,734,-0.722090542987487,1
5714,734,-0.125308642028382,2
5715,104,-1.22755587683387,1
5715,765,-2.74558958089362,2
5716,141,1.28085249664791,1
5716,141,1.48904589916986,2
5717,476,1.71873472802466,1
5717,997,0.742361324773312,2
5718,881,-0.0133545856147248,1
5718,101,-0.768126842224963,2
5719,277,-0.511320033418555,1
5719,277,0.206790322090227,2
5720,474,0.51304581923335,1
5720,474,1.30977545771006,2
5721,63,0.88876957354484,1
5721,63,0.354288190824112,2
5722,454,-1.90352953566155,1
5722,454,-1.69354411553033,2
5723,120,-1.33687196010617,1
5723,186,0.0900404959844163,2
5724,781,0.381746030366928,1
5724,781,0.239188957133726,2
5725,734,-0.889031062804738,1
5725,734,-0.993436623004645,2
5726,204,0.604922758517932,1
5726,204,0.949826213319275,2
5727,35,1.02920591706619,1
5727,35,0.746030005200794,2
5728,345,0.771527773619281,1
5728,345,0.593658261765059,2
5729,585,1.02781069409628,1
5729,585,1.54288088500909,2
5730,320,2.0206542326176,1
5730,320,1.60539564320615,2
5731,417,1.85565355967446,1
5731,736,2.01066324917641,2
5732,850,-0.239371280373718,1
5732,850,0.0490097125465645,2
5733,629,1.22262338348859,1
5733,629,0.836522117109479,2
5734,614,-2.3341097171925,1
5734,614,-2.04511402948917,2
5735,438,1.29953156167019,1
5735,633,1.49782487110168,2
5736,206,1.73363841004852,1
5736,32,1.99579317212977,2
5737,719,1.3295959978136,1
5737,185,2.34920191898294,2
5738,328,0.113919359595143,1
5738,925,0.971326385274032,2
5739,935,0.661874938664578,1
5739,935,0.821466075004474,2
5740,258,-0.470343710219997,1
5740,258,-1.41992167564787,2
5741,284,-1.68236060616013,1
5741,284,-1.95364135924178,2
5742,771,-0.625355148044435,1
5742,390,0.0526694278812475,2
5743,32,0.708428154021955,1
5743,32,0.648051380769933,2
5744,955,-0.44954484699095,1
5744,955,-0.234155285358011,2
5745,839,-0.737741757795989,1
5745,714,-1.69471537718951,2
5746,588,-1.68414765427663,1
5746,417,-0.0770797193920721,2
5747,415,0.970702278571309,1
5747,415,1.21977086193913,2
5748,9,1.45837617977577,1
5748,774,0.923258711162871,2
5749,983,-0.950828409133189,1
5749,641,-0.033688434719104,2
5750,773,1.96566760320161,1
5750,233,1.15112982181579,2
5751,407,-0.824450298813948,1
5751,407,-0.392920437025001,2
5752,290,1.28724333549151,1
5752,874,0.443866755375598,2
5753,951,-0.655157411737517,1
5753,951,-0.841528063314393,2
5754,822,0.354724921395838,1
5754,822,0.758230173254571,2
5755,991,0.632542942491494,1
5755,470,0.203433376833292,2
5756,519,-0.0921906981653289,1
5756,519,0.157443273457108,2
5757,892,1.10123179348869,1
5757,892,0.777798962714947,2
5758,811,-0.415323203330875,1
5758,591,-1.0764531022457,2
5759,436,-1.60221720385168,1
5759,436,-1.42131379073423,2
5760,181,-0.717272151840311,1
5760,181,-0.470454974015548,2
5761,575,0.600295633385466,1
5761,575,1.58090762905328,2
5762,734,-1.55836614606604,1
5762,734,-1.68608482570589,2
5763,212,-2.89304926264696,1
5763,666,-1.2955811442131,2
5764,245,0.819807150620904,1
5764,245,0.488699808733146,2
