i,j,y,t,alpha_hat,psi_hat
4299,646,1.14569454709468,1,-0.04130895410343516,0.7690690606636992
4299,646,0.309825666025848,2,-0.04130895410343516,0.7690690606636992
4300,522,0.785982098894868,1,0.08263552955357956,0.8593408123495895
4300,522,1.09797058491147,2,0.08263552955357956,0.8593408123495895
4301,688,1.13043870770245,1,0.814403150583726,0.22959699236086265
4301,688,0.957561578186727,2,0.814403150583726,0.22959699236086265
4302,229,0.616770851033242,1,-0.3345166598133453,0.8195365893653911
4302,3,-0.669638844963882,2,-0.3345166598133453,-0.20337126366934052
4303,490,1.55748721910253,1,0.19984754610187827,1.2836354290282668
4303,490,1.40947873115776,2,0.19984754610187827,1.2836354290282668
4304,491,-0.036421503753997,1,-0.7206124277940701,0.7661781806399159
4304,100,-0.466840837410261,2,-0.7206124277940701,0.17178433378396624
4305,548,2.14151455753343,1,0.9763906089427485,1.2132050810161914
4305,548,2.23767682238445,2,0.9763906089427485,1.2132050810161914
4306,466,0.397356052941624,1,-0.7482227040971176,1.4317081001728122
4306,46,0.228701907924934,2,-0.7482227040971176,0.6907952688879809
4307,534,0.00100768662897123,1,0.2565116462566542,-0.4008561081594876
4307,341,0.912939663467625,2,0.2565116462566542,0.8017801657427754
4308,855,-0.522809390020121,1,-1.3804691794517034,0.81849511278672
4308,855,-0.601138743309846,2,-1.3804691794517034,0.81849511278672
4309,264,-0.17753940913972,1,-0.2579513574616648,0.007548161118016931
4309,863,-0.447101740866631,2,-0.2579513574616648,-0.11628659620103832
4310,534,-2.4691741785755,1,-2.170004228347227,-0.4008561081594876
4310,534,-2.67254649443793,2,-2.170004228347227,-0.4008561081594876
4311,120,-0.0791217777932393,1,-0.10174277188258708,-0.08771048336081107
4311,120,-0.299784732693557,2,-0.10174277188258708,-0.08771048336081107
4312,57,-2.18475961826718,1,-2.1588182278981853,-0.07264300720516435
4312,897,-1.19177000110538,2,-2.1588182278981853,1.0137498436289754
4313,215,-0.434529152922184,1,-1.349384782998311,1.0502294605612457
4313,799,0.220243275263812,2,-1.349384782998311,1.4342542277770043
4314,495,0.642569050563609,1,-0.5410387913637346,1.086827466191223
4314,857,-1.17524947709182,2,-0.5410387913637346,-0.5374303099919648
4315,62,1.22949012746707,1,0.7692673174354457,0.6912437886585793
4315,62,1.69153208472098,2,0.7692673174354457,0.6912437886585793
4316,248,-0.723901758943264,1,-0.8233462393074665,0.48722932480929215
4316,202,0.285111995011016,2,-0.8233462393074665,0.7206733898733929
4317,387,-0.513185018183129,1,-1.2496721072487018,0.8930958383551649
4317,387,-0.199967519603945,2,-1.2496721072487018,0.8930958383551649
4318,338,-2.11138561289266,1,-2.4341233530005266,0.26465388613063195
4318,757,-1.65156477991172,2,-2.4341233530005266,0.8406424270660411
4319,33,0.215818455870436,1,-0.5498806329945114,0.9527857543599318
4319,33,0.589991786860405,2,-0.5498806329945114,0.9527857543599318
4320,403,1.52764025115856,1,0.19993579069457623,0.8743630127897382
4320,403,0.620957355810069,2,0.19993579069457623,0.8743630127897382
4321,141,0.829963461703801,1,-0.42320627521522935,1.1965555547859223
4321,141,0.716735097437585,2,-0.42320627521522935,1.1965555547859223
4322,236,1.42591053206661,1,0.5900696668505827,1.1106002644835886
4322,476,1.7031503225789,2,0.5900696668505827,0.8383212564607558
4323,40,-1.24325679502867,1,-1.4309404095857337,0.36235138338804374
4323,420,-0.15743340172723,2,-1.4309404095857337,1.0988392390275237
4324,321,-1.40399349599524,1,-1.5736626996210314,0.22201460148603147
4324,321,-1.29930270027476,2,-1.5736626996210314,0.22201460148603147
4325,455,-0.966857762194641,1,-0.8710092161339732,0.043400706286975094
4325,455,-0.688359257499355,2,-0.8710092161339732,0.043400706286975094
4326,390,0.308683040678616,1,-0.12288420879706974,0.5672944250791022
4326,390,0.580137391885449,2,-0.12288420879706974,0.5672944250791022
4327,613,-1.109139409097,1,-1.8128173189598191,0.23165565184418413
4327,613,-2.05318392513427,2,-1.8128173189598191,0.23165565184418413
4328,330,-1.42571785163232,1,-2.240410364398036,1.118615161218733
4328,109,-1.36364045238413,2,-2.240410364398036,0.5728472635608892
4329,893,0.366487784100844,1,-0.2918062667213087,0.7330378040946137
4329,893,0.515975290645766,2,-0.2918062667213087,0.7330378040946137
4330,939,0.604123453293841,1,-0.2667165042065761,0.8072423767091806
4330,939,0.476928291711368,2,-0.2667165042065761,0.8072423767091806
4331,123,-2.37898314482354,1,-2.749362771894826,0.26128284789304046
4331,123,-2.59717670318003,2,-2.749362771894826,0.26128284789304046
4332,172,-1.70655508317854,1,-2.6412836226394836,1.1231428371310335
4332,172,-1.32972648783836,2,-2.6412836226394836,1.1231428371310335
4333,636,-0.182492361983959,1,0.1359716194481852,-0.372551745061843
4333,772,0.335608418410886,2,0.1359716194481852,0.25372456259239967
4334,182,1.56775469299514,1,0.8286199765200646,0.4776413848806253
4334,182,1.04476802980624,2,0.8286199765200646,0.4776413848806253
4335,596,-0.23013870676038,1,-0.5072045785201964,0.11108706575685992
4335,596,-0.562096318766293,2,-0.5072045785201964,0.11108706575685992
4336,291,1.56460153450098,1,0.7270146548116168,0.702889767949041
4336,226,1.85133858766741,2,0.7270146548116168,1.2590210445961156
4337,9,-0.213055089036172,1,-1.4764575867356347,1.2995000291662773
4337,9,-0.140860026102543,2,-1.4764575867356347,1.2995000291662773
4338,754,-0.0934481591107507,1,-0.9194540245126794,0.6251697308942521
4338,754,-0.495120428126104,2,-0.9194540245126794,0.6251697308942521
4339,467,0.858112906495782,1,0.5355009300707521,0.3107879489088254
4339,467,0.834464851463373,2,0.5355009300707521,0.3107879489088254
4340,983,-0.368421173397453,1,-0.6299916480048193,0.39179863368398926
4340,983,-0.107964855244207,2,-0.6299916480048193,0.39179863368398926
4341,32,0.31356139258886,1,-0.6543881861969325,0.9457481254083461
4341,32,0.269158485833967,2,-0.6543881861969325,0.9457481254083461
4342,746,-0.735846508092729,1,-1.697428478116322,1.0216046192286685
4342,746,-0.615801209682578,2,-1.697428478116322,1.0216046192286685
4343,664,0.0112673447643464,1,-0.47227719453413425,0.37498833901855794
4343,664,-0.205845055795499,2,-0.47227719453413425,0.37498833901855794
4344,352,-0.489894885648273,1,-1.3591108194337906,0.8496690710578662
4344,352,-0.528988611103576,2,-1.3591108194337906,0.8496690710578662
4345,35,-2.36290619881497,1,-2.6199740931876985,0.812059529433579
4345,331,-1.25836015783594,2,-2.6199740931876985,0.8066223002909083
4346,494,-0.108527231168798,1,-1.3893015449826485,1.2887255139972185
4346,494,-0.0926248308020621,2,-1.3893015449826485,1.2887255139972185
4347,76,-1.43841317333635,1,-0.5582911504547924,-0.4631118102504298
4347,76,-0.604392748074094,2,-0.5582911504547924,-0.4631118102504298
4348,792,0.352139615819741,1,-0.22285000839211544,0.7944736633041046
4348,341,0.798414196442908,2,-0.22285000839211544,0.8017801657427754
4349,80,1.1503525138171,1,0.45492462517611687,0.6786377269010732
4349,80,1.11677219033728,2,0.45492462517611687,0.6786377269010732
4350,931,0.0204486325285552,1,-0.5928238486350362,0.9101146441328408
4350,931,0.614132958467054,2,-0.5928238486350362,0.9101146441328408
4351,646,-0.232303556048299,1,-0.7472883045325474,0.7690690606636992
4351,869,-0.0602819820486688,2,-0.7472883045325474,0.4329220103044277
4352,996,1.59814232426988,1,0.6278957384732411,1.219766191507069
4352,996,2.09718153569074,2,0.6278957384732411,1.219766191507069
4353,138,3.24656273783213,1,1.9619346367979715,1.5418168582499585
4353,138,3.76094025226373,2,1.9619346367979715,1.5418168582499585
4354,249,-0.295657557863627,1,-0.7822531005201561,0.4995130012797281
4354,249,-0.269822640617229,2,-0.7822531005201561,0.4995130012797281
4355,57,1.28739383128853,1,1.0033128410531518,-0.07264300720516435
4355,57,0.573945836407445,2,1.0033128410531518,-0.07264300720516435
4356,578,0.28538368818617,1,-0.21637890772200835,0.6138311961014928
4356,578,0.509520888572799,2,-0.21637890772200835,0.6138311961014928
4357,169,-0.415100453424514,1,-0.5407000434943232,0.2690662057781326
4357,169,-0.128167222007867,2,-0.5407000434943232,0.2690662057781326
4358,342,-1.84387688607565,1,-3.15093892130362,1.1439906378010702
4358,342,-2.17001968092945,2,-3.15093892130362,1.1439906378010702
4359,277,-1.28076263720752,1,-1.8505669332358516,0.8718252522072956
4359,277,-0.676720724849592,2,-1.8505669332358516,0.8718252522072956
4360,685,-0.953083210226632,1,-0.8781247704209225,-0.2486457074340585
4360,685,-1.30045774548333,2,-0.8781247704209225,-0.2486457074340585
4361,383,-0.382038762960513,1,-1.7982891128986465,1.0289567829863249
4361,383,-1.15662589686413,2,-1.7982891128986465,1.0289567829863249
4362,904,-2.06331785861466,1,-1.6808618964736084,-0.28709506965534776
4362,635,-1.95906522349451,2,-1.6808618964736084,-0.37356421950660534
4363,855,0.00267769819209079,1,-0.7982729629656793,0.81849511278672
4363,30,0.467202843880037,2,-0.7982729629656793,1.2479313552167666
4364,683,2.12772783298923,1,0.5451958587770951,1.3742617390069098
4364,683,1.71118736257878,2,0.5451958587770951,1.3742617390069098
4365,279,-3.06957697405484,1,-1.791878351396198,-1.005956928685622
4365,279,-2.5260935861088,2,-1.791878351396198,-1.005956928685622
4366,559,0.074691774644436,1,-0.5243588701245199,0.6216980904386703
4366,559,0.119986665983865,2,-0.5243588701245199,0.6216980904386703
4367,677,0.162180820475161,1,-0.5122601899962713,0.6909630032572154
4367,677,0.195224806046727,2,-0.5122601899962713,0.6909630032572154
4368,751,1.25023087049985,1,0.2324158108406209,0.9370709888660891
4368,751,1.08874272891357,2,0.2324158108406209,0.9370709888660891
4369,775,0.390780601832321,1,-0.34476911873434557,0.5668512472961396
4369,526,-0.186355233651198,2,-0.34476911873434557,0.3271123583536745
4370,634,-0.104019191695492,1,-1.0167576662423161,0.7826189890998866
4370,634,-0.364258162589367,2,-1.0167576662423161,0.7826189890998866
4371,271,-0.40656569484458,1,-1.0851630503498664,0.6922701385631592
4371,314,-1.27627009613605,2,-1.0851630503498664,-0.20477982884405654
4372,118,0.293038688759908,1,0.24678672674525215,0.30335959170509585
4372,118,0.807253948140788,2,0.24678672674525215,0.30335959170509585
4373,129,0.943949582192044,1,0.6526870228077475,0.3906596990247244
4373,129,1.1427438614729,2,0.6526870228077475,0.3906596990247244
4374,543,-1.01790742665931,1,-0.9263216642036981,-0.12303697674383185
4374,543,-1.08080985523575,2,-0.9263216642036981,-0.12303697674383185
4375,712,4.43484443227326,1,2.6656329556486313,1.2918996950314088
4375,712,3.48022086908682,2,2.6656329556486313,1.2918996950314088
4376,972,0.293331749396474,1,-0.6059563346152526,0.6465833595728775
4376,972,-0.212077699481224,2,-0.6059563346152526,0.6465833595728775
4377,992,3.53942074098075,1,2.8129844617278645,0.9136457016319856
4377,992,3.91383958573895,2,2.8129844617278645,0.9136457016319856
4378,362,0.133905344737295,1,-0.707024296868827,0.4214072138949559
4378,362,-0.705139510685037,2,-0.707024296868827,0.4214072138949559
4379,46,-0.933318517958452,1,-1.9020276418014017,0.6907952688879809
4379,46,-1.48914622786839,2,-1.9020276418014017,0.6907952688879809
4380,287,-2.30629521667399,1,-2.341861680770661,-0.07410194216176048
4380,48,-1.94701103978541,2,-2.341861680770661,0.5045190472436822
4381,536,0.390533038214787,1,-0.9687121422475504,1.1458521934483
4381,974,-1.06855441512966,2,-0.9687121422475504,0.11355071413192794
4382,407,1.01518486421369,1,0.7973335761710201,0.13763712043112092
4382,407,0.854756528990592,2,0.7973335761710201,0.13763712043112092
4383,360,1.91562649823045,1,1.3921542480102311,0.932580911260679
4383,360,2.73384382031137,2,1.3921542480102311,0.932580911260679
4384,833,1.17738451013039,1,-0.0907903674602577,1.5027889077921026
4384,833,1.6466125705333,2,-0.0907903674602577,1.5027889077921026
4385,278,0.881333900202725,1,0.3003316015129701,0.29892495274613284
4385,278,0.317179208315481,2,0.3003316015129701,0.29892495274613284
4386,358,-0.822426586291645,1,-1.4309268244034592,0.5624437453421126
4386,895,-0.547569961749965,2,-1.4309268244034592,0.929413355423196
4387,895,-0.392507741845399,1,-1.498683849574567,0.929413355423196
4387,895,-0.746033246457343,2,-1.498683849574567,0.929413355423196
4388,709,-0.442953664433583,1,-0.903866752062736,0.45321922034264694
4388,280,-1.52072506134634,2,-0.903866752062736,-0.6091644419970977
4389,174,-1.6082928537727,1,-1.3331933699778251,-0.26492234158358485
4389,174,-1.58793856935012,2,-1.3331933699778251,-0.26492234158358485
4390,712,0.571590584418709,1,-0.9907940894505048,1.2918996950314088
4390,712,0.0306206267430989,2,-0.9907940894505048,1.2918996950314088
4391,631,-0.897974247716608,1,-1.1040161932711332,0.13722020917230435
4391,631,-1.03561772048105,2,-1.1040161932711332,0.13722020917230435
4392,810,1.35101838236337,1,0.05390722478248078,1.0907601371897968
4392,810,0.938316341581185,2,0.05390722478248078,1.0907601371897968
4393,684,1.10060110140335,1,0.41373526049221115,0.8064315770171244
4393,534,0.132444888438709,2,0.41373526049221115,-0.4008561081594876
4394,53,0.612071834555722,1,0.8527099556709372,-0.23532234146715975
4394,53,0.622703393851833,2,0.8527099556709372,-0.23532234146715975
4395,476,-2.03607937781482,1,-2.8693598000807423,0.8383212564607558
4395,465,-3.08799418116473,2,-2.8693598000807423,-0.2236752152788212
4396,498,0.986629702755758,1,0.24898944162054193,0.4981675647813526
4396,498,0.507684310048031,2,0.24898944162054193,0.4981675647813526
4397,837,-0.367646611493235,1,-1.0745156607228037,0.5790672340557051
4397,718,0.120940294796844,2,-1.0745156607228037,1.3232577706935111
4398,212,-1.51614217836851,1,-0.5009231614020517,-0.7209084244534718
4398,212,-0.927520993342537,2,-0.5009231614020517,-0.7209084244534718
4399,469,-1.42087343282808,1,-2.1812392811836,0.47669618577525014
4399,469,-1.98821275798862,2,-2.1812392811836,0.47669618577525014
4400,419,0.419472639735113,1,-0.9124438102575673,1.3908101087460143
4400,419,0.537259957241781,2,-0.9124438102575673,1.3908101087460143
4401,882,-0.642460879593854,1,-0.940160743411043,0.38334525316390106
4401,882,-0.47117010090043,2,-0.940160743411043,0.38334525316390106
4402,54,0.140797438919932,1,0.10945380727983356,0.45716459258785497
4402,66,1.06567344654041,2,0.10945380727983356,0.53039867831282
4403,479,-1.22046812633566,1,-1.6404329333527108,0.14563443868406886
4403,617,-1.52293698053626,2,-1.6404329333527108,0.39182632114943244
4404,899,3.90605239945928,1,3.0358694079072914,0.8088413181071887
4404,899,3.78336905256968,2,3.0358694079072914,0.8088413181071887
4405,137,-0.909022566349139,1,-1.3927550315635666,0.474860494537964
4405,137,-0.926766507702066,2,-1.3927550315635666,0.474860494537964
4406,664,-0.356319591890473,1,-0.4696241182776759,0.37498833901855794
4406,664,0.167048033372237,2,-0.4696241182776759,0.37498833901855794
4407,397,-0.746109567936468,1,-2.08305009494737,1.628402929749009
4407,397,-0.163184762460254,2,-2.08305009494737,1.628402929749009
4408,730,0.457986457670035,1,-1.1188199884267398,1.2918431679737272
4408,730,-0.11194009857606,2,-1.1188199884267398,1.2918431679737272
4409,875,1.39001041827656,1,1.681412767479443,-0.05140123316326294
4409,875,1.8700126503558,2,1.681412767479443,-0.05140123316326294
4410,117,-1.0970232438575,1,-0.7086012115687719,-0.1439557424695217
4410,117,-0.608090664219087,2,-0.7086012115687719,-0.1439557424695217
4411,556,-0.190645107986943,1,0.14890555018380938,-0.2558051353623221
4411,556,-0.0231540623700824,2,0.14890555018380938,-0.2558051353623221
4412,753,-0.420475248815625,1,-1.3722586874288472,0.9205492987043342
4412,753,-0.482943528633401,2,-1.3722586874288472,0.9205492987043342
4413,193,1.06740302423564,1,0.9049699787573144,0.33028819735756554
4413,193,1.40311332799412,2,0.9049699787573144,0.33028819735756554
4414,598,0.555496240882055,1,0.2553355086844764,0.3601587657926113
4414,99,0.0012613587165802,2,0.2553355086844764,-0.31407218356292904
4415,474,-0.586184343438546,1,-1.3087334104657378,0.8460008446450452
4415,474,-0.339280788202839,2,-1.3087334104657378,0.8460008446450452
4416,434,-0.665394154465284,1,-0.07840123345085093,-0.7006763427467432
4416,434,-0.892760997929904,2,-0.07840123345085093,-0.7006763427467432
4417,725,-0.378900635234464,1,-0.8943723835871374,0.3594669625322887
4417,70,-0.0655946239271411,2,-0.8943723835871374,0.984782545480381
4418,233,0.23739483882733,1,-0.07566964207950255,0.09512248807409006
4418,233,-0.198489146838155,2,-0.07566964207950255,0.09512248807409006
4419,278,-0.780630859163044,1,-0.8162634068550683,0.29892495274613284
4419,278,-0.254046049054827,2,-0.8162634068550683,0.29892495274613284
4420,566,2.06382961278835,1,0.3714115055798448,1.2211141691907852
4420,566,1.12122173675291,2,0.3714115055798448,1.2211141691907852
4421,322,1.66596875008504,1,0.9805482054567988,0.6074226635101813
4421,322,1.50997298784892,2,0.9805482054567988,0.6074226635101813
4422,272,1.60144683857485,1,0.616166487775994,0.9947769490292309
4422,931,1.53577773013921,2,0.616166487775994,0.9101146441328408
4423,129,0.491073414347399,1,-0.04786403734528394,0.3906596990247244
4423,129,0.194517909011482,2,-0.04786403734528394,0.3906596990247244
4424,621,2.2929979542859,1,0.15267119198362145,1.5095818003633834
4424,621,1.03150803040811,2,0.15267119198362145,1.5095818003633834
4425,174,-0.192161309663379,1,0.03729372231760936,-0.26492234158358485
4425,174,-0.263095928868572,2,0.03729372231760936,-0.26492234158358485
